cpu,memory,restart,anomaly,cpu_memory_ratio
19,301,1,0,0.06312292358803986
75,302,5,1,0.24834437086092714
5,292,4,0,0.017123287671232876
73,784,4,0,0.09311224489795919
60,941,3,0,0.06376195536663125
82,818,2,0,0.10024449877750612
77,652,1,0,0.11809815950920245
34,446,5,1,0.07623318385650224
88,149,5,1,0.5906040268456376
59,756,1,0,0.07804232804232804
79,341,4,0,0.2316715542521994
93,491,1,0,0.1894093686354379
100,721,4,0,0.13869625520110956
46,680,1,0,0.06764705882352941
80,895,3,0,0.0893854748603352
65,431,0,0,0.15081206496519722
95,331,5,1,0.28700906344410876
14,127,3,0,0.11023622047244094
33,394,5,1,0.08375634517766498
39,201,3,0,0.19402985074626866
33,982,1,0,0.03360488798370672
28,413,3,0,0.06779661016949153
73,119,2,0,0.6134453781512605
40,275,2,0,0.14545454545454545
37,205,5,1,0.18048780487804877
89,993,1,0,0.08962739174219536
34,429,0,0,0.07925407925407925
82,220,0,0,0.37272727272727274
40,461,4,0,0.08676789587852494
78,517,3,0,0.15087040618955513
49,302,3,0,0.16225165562913907
74,387,3,0,0.19121447028423771
100,117,2,0,0.8547008547008547
33,235,4,0,0.14042553191489363
6,444,0,0,0.013513513513513514
59,907,4,0,0.06504961411245866
67,987,1,0,0.06788247213779129
23,137,4,0,0.1678832116788321
72,702,3,0,0.10256410256410256
26,785,4,0,0.033121019108280254
5,321,2,0,0.01557632398753894
49,997,4,0,0.04914744232698094
28,219,3,0,0.1278538812785388
79,569,5,1,0.13884007029876977
93,604,3,0,0.15397350993377484
50,417,3,0,0.11990407673860912
68,930,2,0,0.07311827956989247
67,938,2,0,0.07142857142857142
8,707,4,0,0.011315417256011316
94,531,2,0,0.17702448210922786
78,815,0,0,0.09570552147239264
38,260,1,0,0.14615384615384616
91,910,0,1,0.1
57,590,1,0,0.09661016949152543
36,236,5,1,0.15254237288135594
45,977,3,0,0.04605936540429888
46,662,3,0,0.06948640483383686
54,995,5,1,0.054271356783919596
100,736,4,0,0.1358695652173913
58,754,4,0,0.07692307692307693
60,973,2,0,0.06166495375128469
39,352,4,0,0.11079545454545454
83,710,5,1,0.11690140845070422
55,646,1,0,0.08513931888544891
70,109,1,0,0.6422018348623854
60,976,5,1,0.06147540983606557
8,989,4,0,0.008088978766430738
24,555,1,0,0.043243243243243246
8,987,4,0,0.008105369807497468
77,615,1,0,0.12520325203252033
25,956,3,0,0.02615062761506276
27,845,3,0,0.03195266272189349
89,736,5,1,0.12092391304347826
41,396,0,0,0.10353535353535354
85,628,4,0,0.13535031847133758
39,212,0,0,0.18396226415094338
79,970,1,0,0.08144329896907217
68,943,0,0,0.07211028632025451
62,864,5,1,0.07175925925925926
96,925,0,1,0.10378378378378378
66,901,2,0,0.0732519422863485
81,149,3,0,0.5436241610738255
59,755,2,0,0.0781456953642384
49,392,5,1,0.125
31,611,4,0,0.05073649754500818
32,192,0,0,0.16666666666666666
46,272,0,0,0.16911764705882354
98,361,1,0,0.27146814404432135
62,885,3,0,0.07005649717514124
47,196,5,1,0.23979591836734693
65,530,0,0,0.12264150943396226
79,924,5,1,0.0854978354978355
19,493,1,0,0.038539553752535496
47,948,3,0,0.049578059071729956
42,555,1,0,0.07567567567567568
75,213,5,1,0.352112676056338
95,542,0,0,0.1752767527675277
62,730,3,0,0.08493150684931507
100,612,4,0,0.16339869281045752
78,844,0,0,0.0924170616113744
88,490,2,0,0.17959183673469387
77,347,4,0,0.2219020172910663
66,247,0,0,0.26720647773279355
32,114,1,0,0.2807017543859649
69,454,3,0,0.15198237885462554
6,317,0,0,0.01892744479495268
16,348,0,0,0.04597701149425287
40,523,4,0,0.07648183556405354
48,654,1,0,0.07339449541284404
35,296,5,1,0.11824324324324324
86,637,0,0,0.13500784929356358
47,876,1,0,0.05365296803652968
38,752,2,0,0.05053191489361702
74,180,1,0,0.4111111111111111
68,657,5,1,0.1035007610350076
67,449,5,1,0.1492204899777283
68,582,5,1,0.11683848797250859
47,304,2,0,0.15460526315789475
24,137,0,0,0.17518248175182483
77,204,0,0,0.37745098039215685
50,834,5,1,0.05995203836930456
53,353,2,0,0.1501416430594901
23,663,0,0,0.03469079939668175
84,882,4,0,0.09523809523809523
52,504,3,0,0.10317460317460317
73,535,5,1,0.13644859813084112
77,483,3,0,0.15942028985507245
49,920,5,1,0.05326086956521739
69,304,1,0,0.22697368421052633
6,701,1,0,0.008559201141226819
55,771,0,0,0.07133592736705577
23,992,0,0,0.023185483870967742
27,627,4,0,0.0430622009569378
79,503,2,0,0.15705765407554673
63,952,4,0,0.0661764705882353
25,583,3,0,0.04288164665523156
50,159,2,0,0.31446540880503143
91,152,5,1,0.5986842105263158
15,214,2,0,0.07009345794392523
54,556,2,0,0.09712230215827339
49,340,4,0,0.14411764705882352
44,105,0,0,0.41904761904761906
65,940,5,1,0.06914893617021277
95,377,1,0,0.2519893899204244
54,615,0,0,0.08780487804878048
82,747,1,0,0.10977242302543508
33,547,0,0,0.0603290676416819
71,727,2,0,0.09766162310866575
87,535,3,0,0.16261682242990655
71,460,0,0,0.15434782608695652
32,953,5,1,0.033578174186778595
86,923,0,0,0.09317443120260022
88,760,0,0,0.11578947368421053
8,880,4,0,0.00909090909090909
73,663,2,0,0.11010558069381599
57,451,1,0,0.12638580931263857
58,678,2,0,0.0855457227138643
58,918,5,1,0.06318082788671024
24,942,5,1,0.025477707006369428
35,590,1,0,0.059322033898305086
94,299,3,0,0.31438127090301005
100,939,3,1,0.10649627263045794
82,307,4,0,0.2671009771986971
88,871,3,0,0.1010332950631458
49,238,5,1,0.20588235294117646
36,212,4,0,0.16981132075471697
72,565,2,0,0.12743362831858407
77,470,3,0,0.16382978723404254
23,298,4,0,0.07718120805369127
32,191,2,0,0.16753926701570682
94,388,2,0,0.2422680412371134
66,708,3,0,0.09322033898305085
11,119,4,0,0.09243697478991597
12,176,0,0,0.06818181818181818
27,399,1,0,0.06766917293233082
80,621,1,0,0.1288244766505636
88,766,5,1,0.11488250652741515
71,652,1,0,0.10889570552147239
31,887,1,0,0.03494926719278467
11,997,5,1,0.011033099297893681
25,956,1,0,0.02615062761506276
79,215,4,0,0.3674418604651163
23,174,0,0,0.13218390804597702
80,145,4,0,0.5517241379310345
39,362,1,0,0.10773480662983426
80,911,0,0,0.08781558726673985
52,254,1,0,0.2047244094488189
75,554,2,0,0.13537906137184116
69,665,2,0,0.1037593984962406
44,976,1,0,0.045081967213114756
46,385,4,0,0.11948051948051948
85,964,4,0,0.08817427385892117
85,581,1,0,0.14629948364888123
84,419,5,1,0.20047732696897375
44,376,2,0,0.11702127659574468
12,541,0,0,0.022181146025878003
62,526,3,0,0.11787072243346007
31,104,5,1,0.2980769230769231
61,512,3,0,0.119140625
97,119,0,0,0.8151260504201681
60,875,5,1,0.06857142857142857
89,918,1,0,0.09694989106753812
21,116,5,1,0.1810344827586207
27,325,3,0,0.08307692307692308
72,499,0,0,0.14428857715430862
53,978,3,0,0.0541922290388548
37,147,4,0,0.25170068027210885
37,779,1,0,0.04749679075738126
22,787,4,0,0.02795425667090216
85,985,1,0,0.08629441624365482
74,361,4,0,0.20498614958448755
75,218,4,0,0.3440366972477064
95,584,2,0,0.16267123287671234
28,499,5,1,0.056112224448897796
36,551,3,0,0.06533575317604355
77,723,5,1,0.10650069156293222
35,825,5,1,0.04242424242424243
53,181,2,0,0.292817679558011
90,602,3,0,0.14950166112956811
87,875,0,0,0.09942857142857142
69,791,2,0,0.08723135271807839
43,381,4,0,0.11286089238845144
45,459,5,1,0.09803921568627451
32,364,0,0,0.08791208791208792
50,342,4,0,0.14619883040935672
87,934,4,0,0.09314775160599571
54,928,3,0,0.05818965517241379
16,754,4,0,0.021220159151193633
70,290,2,0,0.2413793103448276
9,278,0,0,0.03237410071942446
64,805,0,0,0.07950310559006211
52,820,0,0,0.06341463414634146
84,340,4,0,0.24705882352941178
93,746,5,1,0.12466487935656836
33,459,4,0,0.0718954248366013
89,698,2,0,0.12750716332378223
11,310,2,0,0.035483870967741936
42,856,1,0,0.04906542056074766
14,881,0,0,0.015891032917139614
9,579,1,0,0.015544041450777202
19,973,3,0,0.019527235354573486
54,454,3,0,0.11894273127753303
81,437,0,0,0.1853546910755149
100,903,4,1,0.11074197120708748
11,165,3,0,0.06666666666666667
71,102,4,0,0.696078431372549
87,350,5,1,0.24857142857142858
90,403,2,0,0.22332506203473945
41,472,2,0,0.08686440677966102
72,759,5,1,0.09486166007905138
12,612,2,0,0.0196078431372549
21,104,5,1,0.20192307692307693
42,766,5,1,0.05483028720626632
44,909,4,0,0.0484048404840484
62,595,5,1,0.10420168067226891
53,327,3,0,0.1620795107033639
63,948,0,0,0.06645569620253164
7,683,2,0,0.010248901903367497
9,338,4,0,0.026627218934911243
26,426,4,0,0.06103286384976526
69,977,3,0,0.07062436028659161
8,303,5,1,0.026402640264026403
84,860,0,0,0.09767441860465116
45,287,0,0,0.156794425087108
18,857,2,0,0.021003500583430573
40,820,4,0,0.04878048780487805
37,558,5,1,0.06630824372759857
91,794,0,0,0.11460957178841309
99,529,3,0,0.18714555765595464
83,251,0,0,0.33067729083665337
16,315,5,1,0.050793650793650794
12,152,3,0,0.07894736842105263
67,372,4,0,0.18010752688172044
55,375,0,0,0.14666666666666667
61,969,0,0,0.0629514963880289
50,254,0,0,0.1968503937007874
76,484,3,0,0.15702479338842976
87,755,3,0,0.1152317880794702
53,774,5,1,0.06847545219638243
47,912,1,0,0.051535087719298246
67,320,0,0,0.209375
23,723,5,1,0.0318118948824343
87,755,2,0,0.1152317880794702
77,851,0,0,0.09048178613396005
50,152,4,0,0.32894736842105265
40,806,3,0,0.04962779156327544
27,749,3,0,0.036048064085447265
57,214,1,0,0.26635514018691586
36,337,1,0,0.10682492581602374
87,223,3,0,0.3901345291479821
99,185,3,0,0.5351351351351351
18,362,1,0,0.049723756906077346
25,791,2,0,0.0316055625790139
16,206,0,0,0.07766990291262135
65,156,2,0,0.4166666666666667
11,997,1,0,0.011033099297893681
66,628,2,0,0.10509554140127389
77,980,4,0,0.07857142857142857
36,380,3,0,0.09473684210526316
45,495,2,0,0.09090909090909091
7,628,3,0,0.011146496815286623
7,272,0,0,0.025735294117647058
44,236,4,0,0.1864406779661017
17,894,1,0,0.01901565995525727
79,345,1,0,0.2289855072463768
98,161,2,0,0.6086956521739131
54,611,3,0,0.088379705400982
12,448,1,0,0.026785714285714284
30,769,1,0,0.03901170351105332
82,519,4,0,0.1579961464354528
39,437,4,0,0.08924485125858124
74,607,0,0,0.12191103789126853
73,888,5,1,0.08220720720720721
65,333,5,1,0.19519519519519518
95,713,1,0,0.1332398316970547
32,883,5,1,0.0362400906002265
38,348,2,0,0.10919540229885058
95,420,4,0,0.2261904761904762
36,349,3,0,0.10315186246418338
99,545,3,0,0.181651376146789
69,570,3,0,0.12105263157894737
12,203,4,0,0.059113300492610835
68,860,1,0,0.07906976744186046
60,815,2,0,0.0736196319018405
53,801,0,0,0.066167290886392
85,454,5,1,0.18722466960352424
65,394,4,0,0.1649746192893401
27,741,1,0,0.03643724696356275
24,987,5,1,0.0243161094224924
5,541,3,0,0.009242144177449169
37,922,1,0,0.04013015184381779
79,420,0,0,0.1880952380952381
22,135,4,0,0.16296296296296298
81,521,0,0,0.15547024952015356
9,997,2,0,0.009027081243731194
90,885,4,0,0.1016949152542373
88,767,1,0,0.11473272490221642
78,987,4,0,0.0790273556231003
79,101,4,0,0.7821782178217822
44,222,1,0,0.1981981981981982
30,599,1,0,0.05008347245409015
36,523,0,0,0.06883365200764818
53,894,4,0,0.0592841163310962
19,581,5,1,0.03270223752151463
78,390,1,0,0.2
37,180,3,0,0.20555555555555555
76,220,0,0,0.34545454545454546
78,573,5,1,0.13612565445026178
92,180,5,1,0.5111111111111111
53,499,4,0,0.1062124248496994
57,499,4,0,0.11422845691382766
57,711,0,0,0.08016877637130802
83,564,1,0,0.14716312056737588
87,663,3,0,0.13122171945701358
65,600,1,0,0.10833333333333334
62,487,4,0,0.1273100616016427
75,130,1,0,0.5769230769230769
67,609,1,0,0.11001642036124795
48,725,4,0,0.06620689655172414
78,474,3,0,0.16455696202531644
52,705,0,0,0.07375886524822695
23,614,3,0,0.03745928338762215
97,775,1,0,0.12516129032258064
60,652,5,1,0.09202453987730061
42,169,0,0,0.2485207100591716
36,684,5,1,0.05263157894736842
71,781,3,0,0.09090909090909091
77,300,4,0,0.25666666666666665
51,897,0,0,0.056856187290969896
36,724,0,0,0.049723756906077346
71,314,4,0,0.22611464968152867
40,380,4,0,0.10526315789473684
69,885,3,0,0.07796610169491526
32,436,2,0,0.07339449541284404
36,813,4,0,0.04428044280442804
17,323,2,0,0.05263157894736842
35,666,3,0,0.052552552552552555
28,728,3,0,0.038461538461538464
97,404,5,1,0.2400990099009901
16,968,0,0,0.01652892561983471
31,335,0,0,0.09253731343283582
53,426,2,0,0.12441314553990611
63,826,5,1,0.07627118644067797
41,246,1,0,0.16666666666666666
88,704,2,0,0.125
100,733,3,0,0.1364256480218281
73,574,1,0,0.12717770034843207
18,240,4,0,0.075
88,109,2,0,0.8073394495412844
23,217,1,0,0.10599078341013825
21,801,1,0,0.026217228464419477
68,133,5,1,0.5112781954887218
40,455,1,0,0.08791208791208792
45,946,3,0,0.04756871035940803
84,953,0,0,0.08814270724029381
6,655,5,1,0.00916030534351145
85,511,3,0,0.16634050880626222
51,948,1,0,0.05379746835443038
62,469,5,1,0.13219616204690832
5,579,1,0,0.008635578583765112
27,508,2,0,0.0531496062992126
69,408,1,0,0.16911764705882354
87,118,0,0,0.7372881355932204
88,176,0,0,0.5
54,424,0,0,0.12735849056603774
56,889,3,0,0.06299212598425197
88,463,1,0,0.1900647948164147
25,357,5,1,0.0700280112044818
99,142,5,1,0.6971830985915493
29,585,3,0,0.04957264957264957
91,135,5,1,0.674074074074074
15,572,3,0,0.026223776223776224
34,652,4,0,0.05214723926380368
30,560,2,0,0.05357142857142857
57,471,0,0,0.12101910828025478
25,473,1,0,0.052854122621564484
28,507,3,0,0.055226824457593686
40,262,3,0,0.15267175572519084
22,458,2,0,0.048034934497816595
25,607,1,0,0.04118616144975288
52,861,0,0,0.06039488966318235
56,447,1,0,0.12527964205816555
90,583,3,0,0.15437392795883362
40,965,0,0,0.04145077720207254
28,530,4,0,0.052830188679245285
5,689,5,1,0.00725689404934688
51,861,0,0,0.059233449477351915
38,817,5,1,0.046511627906976744
5,101,4,0,0.04950495049504951
27,521,1,0,0.05182341650671785
52,542,2,0,0.0959409594095941
37,678,1,0,0.05457227138643068
62,412,3,0,0.15048543689320387
82,658,0,0,0.12462006079027356
93,567,2,0,0.164021164021164
92,613,0,0,0.1500815660685155
20,926,1,0,0.02159827213822894
63,233,4,0,0.2703862660944206
49,871,4,0,0.05625717566016074
31,741,1,0,0.04183535762483131
99,176,4,0,0.5625
89,903,5,1,0.09856035437430787
95,534,0,0,0.17790262172284643
75,182,0,0,0.41208791208791207
33,379,3,0,0.0870712401055409
16,506,1,0,0.03162055335968379
79,646,2,0,0.12229102167182662
23,861,3,0,0.026713124274099883
29,894,3,0,0.03243847874720358
46,963,3,0,0.04776739356178609
52,674,2,0,0.0771513353115727
25,745,1,0,0.03355704697986577
59,363,4,0,0.162534435261708
95,976,2,1,0.09733606557377049
99,489,1,0,0.20245398773006135
27,748,2,0,0.03609625668449198
11,464,0,0,0.023706896551724137
91,149,4,0,0.610738255033557
61,263,3,0,0.23193916349809887
39,367,5,1,0.10626702997275204
9,891,1,0,0.010101010101010102
14,602,1,0,0.023255813953488372
60,247,5,1,0.242914979757085
94,463,3,0,0.20302375809935205
39,133,3,0,0.2932330827067669
93,680,4,0,0.13676470588235295
67,540,3,0,0.12407407407407407
96,124,1,0,0.7741935483870968
91,368,1,0,0.24728260869565216
69,339,0,0,0.20353982300884957
62,762,1,0,0.08136482939632546
48,213,1,0,0.22535211267605634
8,264,0,0,0.030303030303030304
74,705,1,0,0.1049645390070922
17,234,1,0,0.07264957264957266
56,299,5,1,0.18729096989966554
28,880,2,0,0.031818181818181815
99,526,3,0,0.188212927756654
9,793,5,1,0.011349306431273645
11,730,5,1,0.015068493150684932
19,518,0,0,0.03667953667953668
26,654,3,0,0.039755351681957186
12,439,1,0,0.02733485193621868
42,749,1,0,0.056074766355140186
20,696,5,1,0.028735632183908046
25,486,1,0,0.051440329218107
87,362,1,0,0.24033149171270718
64,633,4,0,0.10110584518167456
43,995,4,0,0.04321608040201005
41,355,1,0,0.11549295774647887
43,732,2,0,0.05874316939890711
65,266,5,1,0.24436090225563908
32,152,1,0,0.21052631578947367
38,598,1,0,0.06354515050167224
91,361,3,0,0.2520775623268698
24,368,5,1,0.06521739130434782
62,900,2,0,0.06888888888888889
37,982,3,0,0.03767820773930754
82,601,5,1,0.13643926788685523
52,233,0,0,0.22317596566523606
62,978,5,1,0.06339468302658487
62,771,2,0,0.08041504539559015
44,956,1,0,0.04602510460251046
67,765,2,0,0.08758169934640522
67,302,4,0,0.22185430463576158
73,182,2,0,0.4010989010989011
74,931,1,0,0.079484425349087
88,181,3,0,0.4861878453038674
89,599,5,1,0.14858096828046743
6,140,4,0,0.04285714285714286
28,511,1,0,0.0547945205479452
78,547,5,1,0.1425959780621572
21,173,0,0,0.12138728323699421
94,569,0,0,0.16520210896309315
44,474,0,0,0.09282700421940929
20,879,1,0,0.022753128555176336
61,432,4,0,0.1412037037037037
19,380,5,1,0.05
22,435,2,0,0.05057471264367816
97,511,4,0,0.1898238747553816
44,279,5,1,0.15770609318996415
76,610,2,0,0.12459016393442623
24,542,5,1,0.04428044280442804
93,832,5,1,0.11177884615384616
42,814,5,1,0.051597051597051594
73,993,5,1,0.07351460221550855
33,266,0,0,0.12406015037593984
58,177,3,0,0.327683615819209
91,763,3,0,0.11926605504587157
5,778,0,0,0.006426735218508998
25,541,1,0,0.04621072088724584
73,148,0,0,0.49324324324324326
26,497,1,0,0.052313883299798795
39,789,2,0,0.049429657794676805
54,272,0,0,0.19852941176470587
53,911,1,0,0.05817782656421515
25,268,4,0,0.09328358208955224
17,606,3,0,0.028052805280528052
92,524,5,1,0.17557251908396945
25,185,1,0,0.13513513513513514
77,801,0,0,0.09612983770287141
69,131,2,0,0.5267175572519084
6,716,2,0,0.008379888268156424
55,706,3,0,0.07790368271954674
72,375,3,0,0.192
59,385,3,0,0.15324675324675324
59,665,2,0,0.0887218045112782
63,159,1,0,0.39622641509433965
87,830,4,0,0.10481927710843374
60,381,0,0,0.15748031496062992
33,292,1,0,0.11301369863013698
16,857,4,0,0.01866977829638273
75,175,0,0,0.42857142857142855
21,178,0,0,0.11797752808988764
6,265,4,0,0.022641509433962263
94,862,4,1,0.10904872389791183
39,113,1,0,0.34513274336283184
47,389,1,0,0.12082262210796915
65,210,1,0,0.30952380952380953
17,830,3,0,0.020481927710843374
64,568,5,1,0.11267605633802817
69,107,3,0,0.6448598130841121
82,706,3,0,0.11614730878186968
77,524,5,1,0.14694656488549618
72,358,3,0,0.2011173184357542
9,714,4,0,0.012605042016806723
71,109,4,0,0.6513761467889908
13,960,0,0,0.013541666666666667
92,976,4,1,0.0942622950819672
7,404,2,0,0.017326732673267328
17,321,5,1,0.0529595015576324
72,708,1,0,0.1016949152542373
94,336,3,0,0.27976190476190477
29,522,2,0,0.05555555555555555
68,760,3,0,0.08947368421052632
95,197,3,0,0.48223350253807107
40,852,0,0,0.046948356807511735
61,186,3,0,0.3279569892473118
42,456,3,0,0.09210526315789473
64,200,5,1,0.32
61,484,5,1,0.12603305785123967
89,998,4,0,0.08917835671342686
70,553,2,0,0.12658227848101267
68,134,5,1,0.5074626865671642
28,119,2,0,0.23529411764705882
98,845,3,1,0.11597633136094675
65,508,0,0,0.1279527559055118
86,625,1,0,0.1376
58,831,3,0,0.06979542719614922
56,749,4,0,0.07476635514018691
48,961,1,0,0.04994797086368366
61,361,0,0,0.16897506925207756
20,631,4,0,0.03169572107765452
85,976,1,0,0.08709016393442623
17,682,3,0,0.024926686217008796
33,622,3,0,0.05305466237942122
57,442,2,0,0.12895927601809956
87,310,1,0,0.2806451612903226
63,993,2,0,0.0634441087613293
17,881,3,0,0.019296254256526674
89,758,4,0,0.11741424802110818
64,977,5,1,0.06550665301944729
60,851,4,0,0.07050528789659224
76,261,3,0,0.29118773946360155
94,514,0,0,0.1828793774319066
85,318,0,0,0.2672955974842767
80,282,1,0,0.28368794326241137
66,833,1,0,0.07923169267707082
74,290,0,0,0.25517241379310346
21,111,1,0,0.1891891891891892
16,156,2,0,0.10256410256410256
5,656,0,0,0.007621951219512195
67,519,4,0,0.12909441233140656
21,253,2,0,0.08300395256916997
33,449,3,0,0.07349665924276169
66,493,2,0,0.13387423935091278
15,972,2,0,0.015432098765432098
51,942,1,0,0.054140127388535034
17,501,5,1,0.033932135728542916
31,733,0,0,0.04229195088676671
82,881,4,0,0.09307604994324631
30,580,4,0,0.05172413793103448
98,644,1,0,0.15217391304347827
59,976,0,0,0.060450819672131145
6,593,1,0,0.01011804384485666
75,686,1,0,0.10932944606413994
27,671,3,0,0.040238450074515646
48,564,5,1,0.0851063829787234
58,711,5,1,0.08157524613220815
22,812,4,0,0.027093596059113302
59,160,5,1,0.36875
44,546,4,0,0.08058608058608059
19,193,5,1,0.09844559585492228
40,136,2,0,0.29411764705882354
7,935,5,1,0.0074866310160427805
90,693,1,0,0.12987012987012986
10,195,5,1,0.05128205128205128
55,533,3,0,0.10318949343339587
72,436,4,0,0.1651376146788991
94,110,0,0,0.8545454545454545
42,359,3,0,0.116991643454039
11,978,5,1,0.011247443762781187
36,794,1,0,0.04534005037783375
97,278,2,0,0.3489208633093525
64,679,3,0,0.09425625920471281
89,818,0,0,0.10880195599022005
54,615,2,0,0.08780487804878048
93,444,3,0,0.20945945945945946
23,996,2,0,0.023092369477911646
62,784,2,0,0.07908163265306123
61,455,2,0,0.13406593406593406
91,218,5,1,0.41743119266055045
48,870,2,0,0.05517241379310345
58,548,4,0,0.10583941605839416
47,555,5,1,0.08468468468468468
11,960,2,0,0.011458333333333333
59,885,0,0,0.06666666666666667
52,224,1,0,0.23214285714285715
26,361,0,0,0.07202216066481995
56,630,5,1,0.08888888888888889
53,934,4,0,0.056745182012847964
33,272,3,0,0.1213235294117647
48,641,1,0,0.0748829953198128
54,446,0,0,0.1210762331838565
67,109,1,0,0.6146788990825688
79,921,2,0,0.08577633007600434
30,800,1,0,0.0375
17,702,3,0,0.024216524216524215
81,105,5,1,0.7714285714285715
67,870,4,0,0.07701149425287357
87,434,0,0,0.20046082949308755
40,337,5,1,0.11869436201780416
91,363,4,0,0.25068870523415976
60,363,1,0,0.1652892561983471
58,617,4,0,0.0940032414910859
49,114,3,0,0.4298245614035088
8,193,2,0,0.04145077720207254
80,828,2,0,0.0966183574879227
85,905,5,1,0.09392265193370165
67,901,1,0,0.07436182019977802
72,959,1,0,0.07507820646506778
9,327,3,0,0.027522935779816515
83,783,5,1,0.10600255427841634
21,936,1,0,0.022435897435897436
22,110,3,0,0.2
35,308,4,0,0.11363636363636363
45,700,0,0,0.06428571428571428
29,620,1,0,0.0467741935483871
13,883,4,0,0.014722536806342015
35,600,0,0,0.058333333333333334
61,845,5,1,0.07218934911242604
76,705,3,0,0.10780141843971631
84,724,5,1,0.11602209944751381
84,714,2,0,0.11764705882352941
63,474,5,1,0.13291139240506328
50,747,2,0,0.06693440428380187
37,170,1,0,0.21764705882352942
77,124,5,1,0.6209677419354839
43,928,1,0,0.04633620689655173
20,965,1,0,0.02072538860103627
14,853,1,0,0.016412661195779603
75,508,1,0,0.14763779527559054
45,497,2,0,0.09054325955734406
25,692,3,0,0.036127167630057806
35,450,0,0,0.07777777777777778
17,929,1,0,0.01829924650161464
41,175,1,0,0.2342857142857143
64,136,1,0,0.47058823529411764
77,930,3,0,0.08279569892473118
90,766,4,0,0.1174934725848564
8,328,5,1,0.024390243902439025
76,826,5,1,0.09200968523002422
62,965,3,0,0.06424870466321243
89,825,1,0,0.10787878787878788
68,181,3,0,0.3756906077348066
38,246,0,0,0.15447154471544716
42,828,1,0,0.050724637681159424
21,384,4,0,0.0546875
32,696,4,0,0.04597701149425287
9,484,3,0,0.01859504132231405
26,662,2,0,0.03927492447129909
21,793,0,0,0.02648171500630517
74,564,2,0,0.13120567375886524
21,539,2,0,0.03896103896103896
61,210,4,0,0.2904761904761905
79,429,3,0,0.18414918414918416
99,534,0,0,0.1853932584269663
30,768,0,0,0.0390625
23,372,5,1,0.06182795698924731
64,580,5,1,0.1103448275862069
5,503,3,0,0.009940357852882704
27,863,5,1,0.031286210892236384
22,484,4,0,0.045454545454545456
31,665,5,1,0.04661654135338346
22,148,2,0,0.14864864864864866
24,624,4,0,0.038461538461538464
63,107,0,0,0.5887850467289719
21,925,4,0,0.022702702702702703
52,759,0,0,0.06851119894598155
86,290,0,0,0.296551724137931
72,878,1,0,0.08200455580865604
44,579,0,0,0.07599309153713299
75,893,1,0,0.083986562150056
55,173,1,0,0.3179190751445087
84,590,2,0,0.1423728813559322
53,836,4,0,0.06339712918660287
7,936,3,0,0.007478632478632479
38,616,2,0,0.06168831168831169
19,354,1,0,0.05367231638418079
35,828,2,0,0.042270531400966184
45,198,2,0,0.22727272727272727
36,540,2,0,0.06666666666666667
22,281,4,0,0.07829181494661921
16,857,3,0,0.01866977829638273
100,170,2,0,0.5882352941176471
76,231,4,0,0.329004329004329
47,341,1,0,0.1378299120234604
20,163,0,0,0.12269938650306748
71,471,3,0,0.15074309978768577
74,498,3,0,0.14859437751004015
22,152,0,0,0.14473684210526316
92,279,0,0,0.32974910394265233
97,311,4,0,0.31189710610932475
39,825,1,0,0.04727272727272727
11,637,3,0,0.01726844583987441
22,841,4,0,0.026159334126040427
45,492,4,0,0.09146341463414634
51,353,3,0,0.14447592067988668
10,892,3,0,0.011210762331838564
29,998,5,1,0.02905811623246493
43,363,3,0,0.1184573002754821
72,518,2,0,0.138996138996139
27,479,1,0,0.05636743215031315
11,958,4,0,0.011482254697286013
83,789,5,1,0.10519645120405577
51,809,2,0,0.0630407911001236
30,712,2,0,0.042134831460674156
77,649,4,0,0.11864406779661017
89,954,1,0,0.09329140461215933
69,737,2,0,0.09362279511533243
24,680,4,0,0.03529411764705882
19,921,0,0,0.02062975027144408
46,855,5,1,0.05380116959064327
95,353,2,0,0.26912181303116145
10,596,1,0,0.016778523489932886
69,889,3,0,0.07761529808773904
45,250,3,0,0.18
70,832,5,1,0.08413461538461539
47,904,3,0,0.051991150442477874
6,104,4,0,0.057692307692307696
75,237,4,0,0.31645569620253167
59,281,0,0,0.2099644128113879
63,409,0,0,0.15403422982885084
62,248,2,0,0.25
5,776,3,0,0.006443298969072165
10,919,0,0,0.01088139281828074
21,953,3,0,0.022035676810073453
81,183,4,0,0.4426229508196721
97,661,3,0,0.14674735249621784
92,200,4,0,0.46
24,112,3,0,0.21428571428571427
94,646,0,0,0.14551083591331268
32,847,3,0,0.03778040141676505
76,859,3,0,0.08847497089639116
44,316,0,0,0.13924050632911392
54,306,3,0,0.17647058823529413
72,612,3,0,0.11764705882352941
44,205,1,0,0.2146341463414634
24,307,2,0,0.0781758957654723
51,369,4,0,0.13821138211382114
85,125,5,1,0.68
38,622,2,0,0.06109324758842444
43,864,3,0,0.04976851851851852
42,851,4,0,0.04935370152761457
36,756,4,0,0.047619047619047616
39,876,5,1,0.04452054794520548
34,513,3,0,0.06627680311890838
54,817,5,1,0.06609547123623011
53,711,3,0,0.07454289732770746
14,204,1,0,0.06862745098039216
38,293,1,0,0.1296928327645051
14,156,5,1,0.08974358974358974
61,600,2,0,0.10166666666666667
81,821,2,0,0.09866017052375152
57,773,3,0,0.07373868046571798
50,563,3,0,0.08880994671403197
76,843,5,1,0.09015421115065243
50,959,0,0,0.05213764337851929
100,180,3,0,0.5555555555555556
